pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_kmag,sy_kmagerr1,sy_kmagerr2
TOI-2379 b,5.46938270000,0.00000230000,-0.00000230000,0,0.0526300000,0.0009100000,-0.0009100000,0,1.04600000,0.02300000,-0.02300000,0,5.76000000,0.20000000,-0.20000000,0,6.210000,0.290000,-0.290000,0,0.342000,0.003900,-0.003900,0,88.85000,0.30000,-0.21000,0,2459401.56596000,0.00016000,-0.00016000,0,0.242000,0.043000,-0.062000,0,,,,,1.8670000,0.0120000,-0.0120000,0,18.170000,0.160000,-0.160000,0,0.17290000,0.00180000,-0.00180000,0,,,,,73.1000,2.1000,-2.1000,0,,,,,,,,,,3707.00,58.00,-58.00,0,0.622000,0.011000,-0.011000,0,0.645000,0.033000,-0.033000,0,0.5010,0.0850,-0.0850,0,[Fe/H],4.653000,0.011000,-0.011000,0,23h52m22.09s,358.0920465,-53d02m35.36s,-53.0431560,11.4770000,0.0230000,-0.0230000
HD 207897 b,16.20166000000,0.00001600000,-0.00001600000,0,0.1170000000,0.0020000000,-0.0020000000,0,0.20903072,0.01103098,-0.00818395,0,0.04656601,0.00471953,-0.00440489,0,6.290000,1.320000,-1.780000,0,0.000000,,,0,,,,,2458796.49559000,0.00067000,-0.00067000,0,0.424372,0.224908,-0.287319,0,,,,,2.9048422,0.0348972,-0.0258409,0,,,,,0.02744436,0.00087335,-0.00054418,0,,,,,90.0000,,,0,,,,,,,,,,5106.00,67.00,-63.00,0,0.782700,0.032900,-0.026400,0,0.820800,0.022600,-0.025300,0,-0.0300,0.0600,-0.0590,0,[Fe/H],4.562000,0.030000,-0.043000,0,21h40m48.39s,325.2016451,+84d20m01.54s,84.3337613,6.3120000,0.0260000,-0.0260000
TOI-1728 b,3.49151000000,0.00006200000,-0.00005700000,0,0.0391000000,0.0009000000,-0.0009000000,0,0.45053082,0.01427424,-0.01516638,0,0.08425888,0.01708460,-0.01614070,0,1.140000,0.260000,-0.240000,0,0.057000,0.054000,-0.039000,0,88.31000,0.58000,-0.40000,0,2458843.27427000,0.00043000,-0.00043000,0,0.390000,0.110000,-0.150000,0,,,,,1.9600000,0.0300000,-0.0300000,0,13.480000,0.200000,-0.200000,0,0.07400000,0.00200000,-0.00200000,0,2458843.70700000,0.69700000,-1.01000000,0,45.0000,104.0000,-187.0000,0,,,,,,,,,M0,3980.00,31.00,-32.00,0,0.624300,0.010000,-0.009700,0,0.646000,0.023000,-0.022000,0,0.2500,0.1000,-0.1000,0,[Fe/H],4.657000,0.017000,-0.017000,0,08h02m26.80s,120.6116787,+64d47m49.75s,64.7971531,8.8030010,0.0200000,-0.0200000
HATS-58 A b,4.21808960000,0.00000890000,-0.00000890000,0,0.0579800000,0.0005700000,-0.0005700000,0,1.09500000,0.06200000,-0.06200000,0,1.03000000,0.23000000,-0.23000000,0,0.960000,0.270000,-0.270000,0,0.168000,,,1,85.69000,0.33000,-0.33000,0,2457463.29990000,0.00170000,-0.00170000,0,0.655000,0.030000,-0.033000,0,,,,,3.1800000,0.0744000,-0.0744000,0,8.710000,0.300000,-0.300000,0,0.07860000,0.00250000,-0.00250000,0,,,,,,,,,,,,,,,,,,7175.00,54.00,-54.00,0,1.433000,0.059000,-0.059000,0,1.461000,0.043000,-0.043000,0,,,,,,4.292000,0.028000,-0.028000,0,12h27m08.95s,186.7873036,-48d58m42.28s,-48.9784105,10.2890000,0.0230000,-0.0230000
TOI-2714 b,2.49938700000,0.00000400000,-0.00000400000,0,0.0360000000,0.0020000000,-0.0020000000,0,1.22401852,0.06244992,-0.05977350,0,0.71736822,0.10382961,-0.10068326,0,0.490000,0.110000,-0.110000,0,0.164000,,,1,86.30000,2.00000,-1.30000,0,2459168.94790000,0.00080000,-0.00080000,0,0.410000,0.180000,-0.230000,0,,,,,3.1400000,0.1700000,-0.2600000,0,6.280000,0.280000,-0.320000,0,0.10100000,0.00300000,-0.00200000,0,,,,,-146.0000,55.0000,-95.0000,0,,,,,,,,,,5665.00,115.00,-115.00,0,1.250000,0.054000,-0.054000,0,1.070000,0.060000,-0.060000,0,0.3000,0.1100,-0.1100,0,[Fe/H],4.250000,0.270000,-0.270000,0,04h05m36.30s,61.4012482,-14d55m36.28s,-14.9267458,11.8070000,0.0250000,-0.0250000
TOI-7149 b,2.65206166000,0.00000080000,-0.00000080000,0,0.0260300000,0.0007100000,-0.0007600000,0,1.18000000,0.04500000,-0.04500000,0,0.70500000,0.07500000,-0.07500000,0,0.530000,0.085000,-0.069000,0,0.078000,0.047000,-0.048000,0,89.25000,0.39000,-0.28000,0,2459703.59605000,0.00029000,-0.00029000,0,,,,,,,,,1.7256000,0.0600000,-0.0720000,0,15.520000,0.670000,-0.540000,0,0.33340000,0.00480000,-0.00530000,0,,,,,-16.4000,39.6000,-33.6000,0,,,,,,,,,M4 V,3363.00,59.00,-59.00,0,0.351000,0.015000,-0.015000,0,0.344000,0.030000,-0.030000,0,-0.0800,0.1600,-0.1600,0,[Fe/H],4.880000,0.040000,-0.040000,0,16h18m57.23s,244.7384657,+19d10m32.92s,19.1758116,12.2300000,0.0240000,-0.0240000
TOI-6008 b,0.85743470000,0.00004240000,-0.00004240000,0,0.0107770000,0.0001620000,-0.0001620000,0,0.09189060,0.00446071,-0.00446071,0,0.01258541,,,1,,,,,,,,,87.20000,0.50000,-0.50000,0,2460078.01621400,0.00031100,-0.00031100,0,0.450000,0.080000,-0.080000,0,0.15170000,0.01200000,-0.01220000,0,0.6500000,0.0200000,-0.0200000,0,9.440000,0.210000,-0.210000,0,0.03867000,0.00109000,-0.00109000,0,,,,,,,,,,,,,,,,,M5.0,3075.00,75.00,-75.00,0,0.242000,0.013000,-0.013000,0,0.230000,0.011000,-0.011000,0,0.3000,,,1,[Fe/H],5.010000,0.020000,-0.020000,0,20h41m47.70s,310.4487344,+49d38m48.84s,49.6468992,9.5410000,0.0180000,-0.0180000
Kepler-19 b,9.28699000000,0.00000000000,0.00000000000,0,0.0846000000,0.0012000000,-0.0012000000,0,0.19707412,0.00428228,-0.00428228,0,0.01919275,0.00880979,-0.00849515,0,3.100000,1.400000,-1.400000,0,0.410000,,,1,89.94000,0.06000,-0.44000,0,2454959.70740000,0.00140000,-0.00140000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5541.00,60.00,-60.00,0,0.859000,0.018000,-0.018000,0,0.936000,0.040000,-0.040000,0,-0.1300,0.0600,-0.0600,0,[Fe/H],,,,,19h21m41.03s,290.4209694,+37d51m05.96s,37.8516556,10.3180000,0.0190000,-0.0190000
K2-172 c,29.62682000000,0.00155500000,-0.00160700000,0,,,,,0.28599259,0.01685267,-0.01241125,0,,,,,,,,,,,,,89.49725,0.34845,-0.52777,0,2456993.53984000,0.00109800,-0.00115400,0,,,,,,,,,,,,,44.208935,3.396005,-7.766886,0,0.03382400,0.00132400,-0.00093600,0,,,,,,,,,,,,,,,,,,5569.00,50.00,-50.00,0,0.868889,0.038272,-0.029057,0,0.934356,0.025884,-0.026995,0,-0.0600,0.0800,-0.0800,0,[Fe/H],4.610000,0.100000,-0.100000,0,22h21m13.95s,335.3081368,-12d33m25.13s,-12.5569819,10.6610000,0.0190000,-0.0190000
CoRoT-30 b,9.06005000000,0.00024000000,-0.00024000000,0,0.0844000000,0.0012000000,-0.0012000000,0,1.00900000,0.07600000,-0.07600000,0,2.90000000,0.22000000,-0.22000000,0,3.450000,0.650000,-0.650000,0,0.007000,0.031000,-0.031000,0,90.00000,0.56000,-0.56000,0,2455665.51460000,0.00120000,-0.00120000,0,0.000000,0.160000,-0.160000,0,,,,,,,,,21.000000,1.400000,-1.400000,0,0.11400000,0.00320000,-0.00320000,0,,,,,178.1000,100.2000,-100.2000,0,,,,,,,,,G3 V,5650.00,100.00,-100.00,0,0.910000,0.090000,-0.030000,0,0.980000,0.030000,-0.050000,0,0.0200,0.1000,-0.1000,0,[Fe/H],4.400000,0.100000,-0.100000,0,18h30m24.28s,277.6011767,+06d50m09.36s,6.8359338,13.5620000,0.0450000,-0.0450000
Kepler-783 b,4.29264638000,0.00003429000,-0.00003429000,0,,,,,0.06958694,0.00356856,-0.00713712,0,,,,,,,,,,,,,,,,,2454967.79738000,0.00626000,-0.00626000,0,,,,,,,,,2.6220000,0.2000000,-0.2000000,0,,,,,0.00763900,0.00010000,-0.00075200,0,,,,,,,,,,,,,,,,,,5521.00,66.78,-52.89,0,0.890000,0.044000,-0.033000,0,0.930000,0.031000,-0.036000,0,0.0100,0.1020,-0.1030,0,[Fe/H],4.510000,0.030000,-0.049000,0,19h24m15.09s,291.0628615,+47d29m05.24s,47.4847890,12.2870000,0.0170000,-0.0170000
WASP-118 b,4.04604350000,0.00000440000,-0.00000440000,0,0.0545300000,0.0004800000,-0.0004800000,0,1.44000000,0.03600000,-0.03600000,0,0.51400000,0.02000000,-0.02000000,0,0.233000,0.024000,-0.024000,0,0.000000,,,0,88.70000,0.90000,-0.90000,0,2456787.81423000,0.00062000,-0.00062000,0,0.160000,0.100000,-0.100000,0,0.75500000,0.01900000,-0.01900000,0,4.8048000,0.0456000,-0.0456000,0,6.920000,0.107000,-0.104000,0,,,,,,,,,0.0000,,,0,,,,,,,,,F6,6410.00,125.00,-125.00,0,1.696000,0.029000,-0.029000,0,1.320000,0.035000,-0.035000,0,0.1600,0.1000,-0.1000,0,[Fe/H],4.100000,0.012000,-0.012000,0,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847,9.7880000,0.0210000,-0.0210000
TOI-251 b,4.93777000000,0.00002800000,-0.00002900000,0,0.0574100000,0.0002300000,-0.0001700000,0,0.24444643,0.01605852,-0.01605852,0,1.00000000,,,1,,,,,0.000000,,,0,87.52000,0.40000,-0.31000,0,2458357.30548000,0.00130000,-0.00150000,0,0.607000,0.047000,-0.070000,0,,,,,2.2320000,0.0624000,-0.0480000,0,14.020000,0.820000,-0.610000,0,0.02858000,0.00110000,-0.00100000,0,,,,,,,,,,,,,,,,,,5875.00,100.00,-190.00,0,0.881000,0.038000,-0.047000,0,1.036000,0.013000,-0.009000,0,-0.1060,0.0790,-0.0700,0,[Fe/H],4.560000,0.046000,-0.046000,0,23h32m14.90s,353.0620655,-37d15m21.11s,-37.2558629,8.4260000,0.0270000,-0.0270000
Kepler-25 b,6.23829700000,0.00001700000,-0.00001700000,0,,,,,0.24516014,0.00339013,-0.00312249,0,0.02750000,0.00790000,-0.00730000,0,2.320000,0.670000,-0.610000,0,0.002900,0.002300,-0.001700,0,92.82700,0.08400,-0.08300,0,2455703.42004000,0.00012000,-0.00011000,0,,,,,,,,,,,,,,,,,0.01916000,0.00005100,-0.00004800,0,,,,,,,,,,,,,,,,,,,,,,1.316000,0.016000,-0.015000,0,1.165000,0.027000,-0.029000,0,,,,,,,,,,19h06m33.21s,286.6383905,+39d29m16.45s,39.4879038,9.4930000,0.0170000,-0.0170000
HAT-P-51 b,4.21802091000,0.00000066000,-0.00000066000,0,0.0504200000,0.0006800000,-0.0006500000,0,1.20500000,0.01700000,-0.01600000,0,0.30700000,0.02100000,-0.02000000,0,0.218000,0.014000,-0.014000,0,,,,,89.28000,0.30000,-0.30000,0,2458349.53123000,0.00013000,-0.00014000,0,,,,,,,,,,,,,10.860000,0.080000,-0.080000,0,0.12530000,0.00060000,-0.00060000,0,,,,,,,,,,,,,,,,,,5453.00,31.00,-32.00,0,0.995000,0.013000,-0.013000,0,0.961000,0.040000,-0.036000,0,0.3020,0.0520,-0.0590,0,[Fe/H],4.425600,0.006900,-0.007300,0,01h24m15.63s,21.0651251,+32d48m38.52s,32.8107000,11.6140000,0.0200000,-0.0200000
TOI-1338 b,95.40010000000,0.00620000000,-0.00560000000,0,,,,,0.68350000,0.00470000,-0.00470000,0,0.03550000,0.00660000,-0.00670000,0,,,,,0.033100,0.002200,-0.002100,0,90.49400,0.01300,-0.01400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9000,1.9000,-1.8000,0,,,,,,,,,,,,,,1.313000,0.003800,-0.003800,0,1.093600,0.007200,-0.007200,0,,,,,,,,,,06h08m31.94s,92.1330955,-59d32m27.55s,-59.5409853,10.6350000,0.0210000,-0.0210000
K2-138 f,12.75758000000,0.00050000000,-0.00048000000,0,0.1044700000,0.0007000000,-0.0008800000,0,0.25907753,0.01463110,-0.00990276,0,0.00512853,0.00667023,-0.00371268,0,0.400000,0.500000,-0.300000,0,0.062000,0.064000,-0.043000,0,88.80000,0.20000,-0.20000,0,2457738.70235000,0.00093000,-0.00092000,0,0.560000,0.079000,-0.112000,0,,,,,3.2000000,0.0800000,-0.0800000,0,26.100000,0.600000,-1.200000,0,0.03085000,0.00088000,-0.00089000,0,,,,,144.0000,117.0000,-80.0000,0,,,,,,,,,,5356.30,41.80,-13.10,0,0.863000,0.031000,-0.018000,0,0.935000,0.019000,-0.023000,0,0.1400,0.0400,-0.0400,0,[M/H],4.540000,0.020000,-0.040000,0,23h15m47.77s,348.9490311,-10d50m59.06s,-10.8497391,10.3050000,0.0210000,-0.0210000
HIP 41378 f,542.07975000000,0.00014000000,-0.00014000000,0,,,,,0.82077044,0.00892142,-0.00892142,0,0.03775622,0.00943906,-0.00943906,0,0.090000,0.020000,-0.020000,0,,,,,,,,,2457186.91423000,0.00039000,-0.00038000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320.00,60.00,-30.00,0,1.273000,0.015000,-0.015000,0,1.160000,0.040000,-0.040000,0,-0.1000,0.0700,-0.0700,0,[Fe/H],4.294000,0.006000,-0.006000,0,08h26m27.80s,126.6158279,+10d04m49.33s,10.0803708,7.7220000,0.0310000,-0.0310000
TOI-3894 b,4.33454000000,0.00000220000,-0.00000220000,0,0.0535400000,0.0006100000,-0.0008500000,0,1.36300000,0.05500000,-0.05100000,0,0.82000000,0.14000000,-0.14000000,0,0.400000,0.087000,-0.078000,0,0.050000,0.052000,-0.035000,0,84.63000,0.40000,-0.46000,0,2459250.50777000,0.00037000,-0.00038000,0,0.700000,0.023000,-0.028000,0,0.89780000,0.00890000,-0.00900000,0,3.5950000,0.0380000,-0.0380000,0,7.630000,0.290000,-0.300000,0,0.09302000,0.00077000,-0.00079000,0,,,,,108.0000,89.0000,-93.0000,0,,,,,,,,,,6000.00,110.00,-110.00,0,1.502000,0.055000,-0.052000,0,1.138000,0.089000,-0.075000,0,0.0210,0.0850,-0.0600,0,[Fe/H],4.143000,0.043000,-0.046000,0,13h25m29.96s,201.3748265,+52d46m05.17s,52.7681036,10.4790000,0.0190000,-0.0190000
Kepler-1640 b,7.58441260000,0.00038660000,-0.00038660000,0,,,,,0.43001160,0.22125078,-0.07137122,0,,,,,,,,,,,,,,,,,2454970.84860000,0.06730000,-0.06730000,0,,,,,,,,,3.8100000,0.1590000,-0.1590000,0,,,,,0.03086900,0.00011900,-0.00238800,0,,,,,,,,,,,,,,,,,,6324.00,102.05,-142.31,0,1.430000,0.650000,-0.211000,0,1.270000,0.207000,-0.097000,0,0.1000,0.1520,-0.1320,0,[Fe/H],4.230000,0.115000,-0.260000,0,19h38m13.87s,294.5577857,+40d51m01.78s,40.8504949,13.0790000,0.0360000,-0.0360000
Kepler-389 c,14.51143000000,0.00030500000,-0.00030500000,0,0.1100000000,,,0,0.13000000,0.06700000,-0.06700000,0,,,,,,,,,,,,,,,,,2454976.86026000,0.01341000,-0.01341000,0,0.310000,0.210000,-0.210000,0,,,,,2.9670000,0.2720000,-0.2720000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5376.00,250.00,-250.00,0,0.792000,0.402000,-0.402000,0,,,,,,,,,,4.570000,0.300000,-0.300000,0,19h27m50.40s,291.9600082,+44d54m00.21s,44.9000587,13.8960000,0.0620000,-0.0620000
Kepler-858 b,76.13602028000,0.00005533000,-0.00005533000,0,,,,,0.43447230,0.02051923,-0.01784280,0,,,,,,,,,,,,,,,,,2455032.47904900,0.00062300,-0.00062300,0,,,,,,,,,7.9602000,0.0241000,-0.0241000,0,,,,,0.04927800,0.00034100,-0.00012500,0,,,,,,,,,,,,,,,,,,5653.00,74.35,-61.07,0,0.910000,0.042000,-0.037000,0,0.960000,0.035000,-0.039000,0,-0.0400,0.1060,-0.1060,0,[Fe/H],4.500000,0.029000,-0.039000,0,19h15m23.73s,288.8488552,+51d12m32.54s,51.2090375,10.8620000,0.0210000,-0.0210000
HD 152843 c,19.50210400000,0.00007400000,-0.00008500000,0,0.1482000000,0.0041000000,-0.0042000000,0,0.52993222,0.01605855,-0.01427427,0,0.03042522,0.00619831,-0.00604100,0,0.253000,0.059000,-0.057000,0,0.074000,0.072000,-0.050000,0,89.21000,0.53000,-0.40000,0,2459002.77150000,0.00160000,-0.00150000,0,0.300000,0.180000,-0.210000,0,,,,,6.5000000,0.1600000,-0.1100000,0,,,,,0.03804000,0.00103000,-0.00087000,0,,,,,,,,,,,,,,,,,,6310.00,100.00,-100.00,0,1.430000,0.020000,-0.020000,0,1.150000,0.040000,-0.040000,0,-0.1600,0.0500,-0.0500,0,[Fe/H],4.190000,0.030000,-0.030000,0,16h55m08.37s,253.7848853,+20d29m29.49s,20.4915240,7.6290000,0.0200000,-0.0200000
TOI-3884 b,4.54458280000,0.00000980000,-0.00000980000,0,0.0361000000,0.0008000000,-0.0008000000,0,0.57364716,0.01784284,-0.01784284,0,0.10253961,0.02299983,-0.02322008,0,0.670000,0.180000,-0.160000,0,0.060000,0.060000,-0.040000,0,89.81000,0.13000,-0.18000,0,2459556.51669000,0.00025000,-0.00025000,0,0.089000,0.082000,-0.061000,0,,,,,1.6000000,0.0500000,-0.0600000,0,25.900000,0.960000,-0.710000,0,0.19700000,0.00200000,-0.00200000,0,,,,,-112.0000,245.0000,-2.0000,0,75.000,10.000,-10.000,0,,,,,,3180.00,88.00,-88.00,0,0.302000,0.012000,-0.012000,0,0.298000,0.018000,-0.018000,0,0.0400,0.1200,-0.1200,0,[Fe/H],4.970000,0.050000,-0.050000,0,12h06m17.24s,181.5718341,+12d30m25.29s,12.5070258,10.2400000,0.0170000,-0.0170000
Kepler-18 c,7.64159000000,0.00003000000,-0.00003000000,0,0.0752000000,0.0011000000,-0.0011000000,0,0.49000000,0.02300000,-0.02300000,0,0.05400000,0.00600000,-0.00600000,0,0.590000,0.070000,-0.070000,0,0.000000,,,0,87.68000,0.22000,-0.22000,0,2455167.08830000,0.00230000,-0.00230000,0,0.593000,0.050000,-0.050000,0,0.22866000,0.00086000,-0.00086000,0,3.4872000,0.0192000,-0.0192000,0,14.430000,0.610000,-0.610000,0,0.04549000,0.00055000,-0.00055000,0,,,,,,,,,,,,,,,,,,5345.00,100.00,-100.00,0,1.108000,0.051000,-0.051000,0,0.972000,0.042000,-0.042000,0,0.1900,0.0600,-0.0600,0,[Fe/H],4.310000,0.120000,-0.120000,0,19h52m19.07s,298.0794448,+44d44m46.49s,44.7462480,11.7560000,0.0190000,-0.0190000
TOI-3984 A b,4.35332600000,0.00000500000,-0.00000500000,0,0.0410000000,0.0020000000,-0.0010000000,0,0.71000000,0.02000000,-0.02000000,0,0.14000000,0.03000000,-0.03000000,0,0.490000,0.110000,-0.100000,0,0.230000,,,1,89.50000,0.20000,-0.20000,0,2459715.02268000,0.00009000,-0.00009000,0,0.180000,0.060000,-0.070000,0,,,,,2.0100000,0.0100000,-0.0100000,0,19.100000,0.500000,-0.400000,0,0.15580000,0.00090000,-0.00080000,0,,,,,-54.0000,189.0000,-108.0000,0,,,,,,,,,M4+/-0.5,3476.00,88.00,-88.00,0,0.470000,0.010000,-0.010000,0,0.490000,0.020000,-0.020000,0,0.1800,0.1200,-0.1200,0,[Fe/H],4.810000,0.050000,-0.050000,0,15h05m20.92s,226.3371468,+36d47m13.11s,36.7869747,11.0520000,0.0200000,-0.0200000
TOI-2107 b,2.45454670000,0.00000130000,-0.00000130000,0,0.0351500000,0.0005900000,-0.0006700000,0,1.21100000,0.03500000,-0.03200000,0,0.83000000,0.11000000,-0.11000000,0,0.577000,0.093000,-0.086000,0,0.033000,0.038000,-0.023000,0,89.44000,0.39000,-0.58000,0,2459228.98176000,0.00024000,-0.00024000,0,0.078000,0.081000,-0.055000,0,2.13100000,0.05400000,-0.05300000,0,2.5956000,0.0190000,-0.0180000,0,8.130000,0.200000,-0.270000,0,0.13350000,0.00120000,-0.00110000,0,,,,,153.0000,100.0000,-97.0000,0,,,,,,,,,,5627.00,94.00,-93.00,0,0.932000,0.027000,-0.024000,0,0.961000,0.049000,-0.054000,0,0.0700,0.1200,-0.1100,0,[Fe/H],4.484000,0.024000,-0.034000,0,19h07m11.17s,286.7965405,-58d41m48.61s,-58.6968348,10.3280000,0.0210000,-0.0210000
Kepler-422 b,7.89144830000,0.00000050000,-0.00000051000,0,0.0820000000,0.0110000000,-0.0100000000,0,1.15000000,0.11000000,-0.11000000,0,0.43000000,0.13000000,-0.13000000,0,0.380000,0.110000,-0.110000,0,,,,,,,,,2455010.25005000,0.00011000,-0.00009400,0,0.416000,0.045000,-0.045000,0,,,,,,,,,,,,,0.09570000,0.00048000,-0.00055000,0,,,,,,,,,,,,,,,,,,5972.00,84.00,-84.00,0,1.240000,0.120000,-0.120000,0,1.150000,0.060000,-0.060000,0,0.2300,0.0900,-0.0900,0,[Fe/H],4.310000,0.073000,-0.073000,0,18h50m31.11s,282.6296334,+46d19m23.81s,46.3232807,12.0410000,0.0110000,-0.0110000
HD 110067 f,41.05854000000,0.00010000000,-0.00010000000,0,0.2163000000,0.0026000000,-0.0026000000,0,0.23204608,0.00374700,-0.00374700,0,0.01585761,0.00594661,-0.00610392,0,,,,,,,,,89.67300,0.04600,-0.04600,0,2459641.57630000,0.00100000,-0.00100000,0,0.337000,0.043000,-0.043000,0,,,,,5.1650000,0.0530000,-0.0530000,0,59.080000,0.520000,-0.520000,0,0.03026000,0.00039000,-0.00039000,0,,,,,,,,,,,,,,,,,K0.0 V,5266.00,64.00,-64.00,0,0.788000,0.008000,-0.008000,0,0.798000,0.042000,-0.042000,0,-0.2000,0.0400,-0.0400,0,[Fe/H],4.540000,0.030000,-0.030000,0,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,6.4920000,0.0180000,-0.0180000
TOI-269 b,3.69771040000,0.00000370000,-0.00000370000,0,0.0345000000,0.0015000000,-0.0015000000,0,0.24712327,0.01070570,-0.01070570,0,0.02768790,0.00440489,-0.00440489,0,2.280000,0.480000,-0.420000,0,0.425000,0.082000,-0.086000,0,88.14000,0.78000,-0.90000,0,2458381.84668000,0.00033000,-0.00033000,0,0.550000,0.120000,-0.220000,0,,,,,,,,,,,,,0.06380000,0.00200000,-0.00210000,0,,,,,74.0000,15.0000,-15.0000,0,,,,,,,,,M2 V,3514.00,70.00,-70.00,0,0.398000,0.012000,-0.012000,0,0.391700,0.009500,-0.009500,0,-0.2900,0.1200,-0.1200,0,[Fe/H],4.831000,0.029000,-0.029000,0,05h03m23.11s,75.8462827,-54d10m39.80s,-54.1777213,10.1000000,0.0230000,-0.0230000
Kepler-91 b,6.24658000000,0.00008000000,-0.00008000000,0,0.0731000000,0.0034000000,-0.0031000000,0,1.36700000,0.06900000,-0.06000000,0,0.81000000,0.18000000,-0.17000000,0,0.400000,0.200000,-0.100000,0,,,,,69.68000,0.67000,-0.57000,0,2454969.39580000,0.00020000,-0.00020000,0,0.866700,0.007700,-0.010500,0,,,,,,,,,2.496000,0.050000,-0.043000,0,0.02181000,0.00054000,-0.00042000,0,,,,,,,,,,,,,,,,,,4550.00,75.00,-75.00,0,6.300000,0.160000,-0.160000,0,1.310000,0.100000,-0.100000,0,0.1100,0.0700,-0.0700,0,[Fe/H],2.953000,0.007000,-0.007000,0,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513,10.1360000,0.0210000,-0.0210000
Kepler-1752 b,56.35850143000,,,0,,,,,0.40508631,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5446.00,162.00,-162.00,0,0.821000,0.157000,-0.085000,0,0.824000,0.096000,-0.080000,0,-0.2000,0.3000,-0.3000,0,[Fe/H],4.525000,0.072000,-0.126000,0,19h23m24.99s,290.8541401,+51d13m21.88s,51.2227435,13.9990000,0.0510000,-0.0510000
WASP-80 b,3.06785234000,0.00000083000,-0.00000079000,0,0.0344000000,0.0010000000,-0.0011000000,0,0.99900000,0.03000000,-0.03100000,0,0.53800000,0.03500000,-0.03600000,0,0.717000,0.039000,-0.032000,0,0.002000,0.010000,-0.002000,0,89.02000,0.11000,-0.10000,0,2456487.42500600,0.00002300,-0.00002500,0,0.215000,0.020000,-0.022000,0,2.93700000,0.01300000,-0.01300000,0,2.1310000,0.0031000,-0.0034000,0,12.630000,0.080000,-0.130000,0,0.17137000,0.00037000,-0.00039000,0,,,,,94.0000,120.0000,-21.0000,0,-14.000,15.000,-14.000,0,,,,,,4143.00,92.00,-94.00,0,0.586000,0.017000,-0.018000,0,0.577000,0.051000,-0.054000,0,-0.1300,0.1500,-0.1700,0,[Fe/H],4.663000,0.015000,-0.016000,0,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,8.3510000,0.0220000,-0.0220000
Kepler-109 b,6.48163070000,0.00000480000,-0.00000480000,0,0.0701000000,0.0019000000,-0.0019000000,0,0.22214330,0.00981356,-0.00981356,0,0.01541712,,,1,1.700000,,,1,0.110000,,,1,87.06000,0.11000,-0.11000,0,2454955.97791000,0.00060000,-0.00060000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5950.00,62.00,-62.00,0,1.387000,0.021000,-0.021000,0,1.094000,0.086000,-0.078000,0,-0.0200,0.0650,-0.0650,0,[Fe/H],,,,,19h21m34.24s,290.3926795,+40d17m05.67s,40.2849074,11.0010000,0.0170000,-0.0170000
